ID_Transaccion,Fecha_Hora,ID_Tarjeta,Monto,Comercio,Ubicacion_Comercio,Tipo_Transaccion,Pais_IP,Es_Fraudulenta
189,2025-01-25 22:26:16.184366,CC-3367377641,369.7940405073788,Hernandez LLC,"San Ferando del Valle de Catamarca, Ghana",Compra,Haití,0
190,2025-01-23 05:20:56.997979,CC-4183874777,87.90252821259016,Leiva Ltd,"Ushuaia, Bhután",Retiro,Cuba,0
191,2025-02-02 10:52:25.706574,CC-7767905490,536.0542206556007,Gomez-Gomez,"La Rioja, Australia",Retiro,República Federal Democrática de Nepal,0
192,2025-03-21 13:36:50.586608,CC-5119490298,673.1805512192801,Suarez LLC,"Merlo, Irlanda",Retiro,Jordania,0
193,2025-01-15 09:31:51.617580,CC-1425537335,223.8442604586872,Sanchez LLC,"Rosario, Panamá",Compra,Mozambique,0
194,2025-02-01 01:29:05.738543,CC-7296070761,426.6554701692444,"Molina, Cardozo and Cardozo","Salta, Egipto",Pago,Indonesia,0
195,2025-03-24 14:43:17.043914,CC-2975605226,809.7524496318638,Rios Inc,"Mendoza, Bahamas",Compra,Brunei Darussalam,0
196,2025-03-01 16:24:56.913189,CC-6443719035,996.6363171839928,Gonzalez Group,"Ushuaia, Georgia",Compra,Bangladesh,0
197,2025-01-13 15:06:04.764033,CC-5942005561,486.4437691919509,"Gimenez, Lucero and Ramirez","Corrientes, Venezuela",Compra,República Centroafricana,0
198,2025-02-11 22:05:27.162345,CC-6941942839,253.27085375706483,Rios-Paez,"Bahía Blanca, Mozambique",Pago,Suecia,0
199,2025-02-27 17:45:07.196738,CC-3493646100,602.017816246354,"Molina, Figueroa and Rivero","Merlo, Bahamas",Retiro,Eslovaquia,0
200,2025-01-13 02:55:39.643284,CC-2815133492,224.92374675010885,Aguirre-Cordoba,"La Rioja, Djibouti",Compra,Ucrania,0
201,2025-01-01 17:48:28.169117,CC-6520321687,325.11404070916217,Pereyra-Medina,"Rosario, Nigeria",Retiro,Pakistán,0
202,2025-03-19 04:32:49.852227,CC-8680003797,69.90761702878838,Martinez-Gutierrez,"San Juan, Myanmar",Pago,Guinea Bissau,0
203,2025-02-08 09:14:39.017496,CC-6559571501,555.0061931683119,Franco Group,"Resistencia, Sudáfrica",Retiro,Lituania,0
204,2025-03-21 17:16:25.195359,CC-3483191234,27.30492374938205,Gomez and Sons,"Ushuaia, Barbados",Compra,Vanuatu,0
205,2025-02-14 21:04:22.470554,CC-3839688351,443.8792033477679,"Mendez, Ponce and Guzman","Formosa, China",Retiro,Túnez,0
206,2025-02-09 08:22:21.004425,CC-5747586649,294.03243298690427,"Aguirre, Fernandez and Romero","Merlo, Tuvalu",Compra,Haití,0
207,2025-03-19 14:52:54.975227,CC-8734973123,571.6562487435098,Romero-Sosa,"Santa Rosa, China",Retiro,Japón,0
208,2025-01-01 11:30:57.702948,CC-2967475379,313.530474408014,Diaz LLC,"San Salvador de Jujuy, Dinamarca",Retiro,Marruecos,0
209,2025-02-02 17:31:31.590939,CC-5572285359,937.4162703436638,"Soria, Acuña and Perez","Merlo, Australia",Compra,Namibia,0
210,2025-03-15 12:40:38.007009,CC-8213291037,197.21155790791468,Bravo-Luna,"Posadas, Djibouti",Pago,Guinea,0
211,2025-01-09 01:29:55.005911,CC-3330873696,28.418854072828857,"Caceres, Avila and Garcia","San Juan, Chipre",Pago,Nauru,0
212,2025-01-16 18:45:37.414705,CC-2529043564,301.11332702861296,Duarte-Martinez,"Viedma, Egipto",Retiro,Mozambique,0
213,2025-02-07 02:50:38.108802,CC-8514184868,39.617076547325226,Peralta LLC,"San Luis, Gabón",Compra,México,0
214,2025-02-12 21:49:07.716563,CC-4276508267,32.24323639103408,Rivero PLC,"Posadas, Ecuador",Compra,Guyana,0
215,2025-01-04 11:55:05.693958,CC-3960015345,738.7293431694708,Gonzalez-Sanchez,"Resistencia, Senegal",Retiro,Portugal,0
216,2025-03-01 04:59:05.988264,CC-8922738253,956.8213146460762,Rojas-Campos,"Viedma, Ucrania",Compra,Letonia,0
217,2025-03-12 12:09:54.500068,CC-2082949500,404.7944138652991,Lucero Ltd,"La Rioja, Santo Tomé y Príncipe",Compra,Túnez,0
218,2025-03-24 15:28:21.242940,CC-1541627715,374.406647024035,Bravo-Aguirre,"Mar del Plata, Australia",Compra,Guatemala,0
219,2025-02-11 01:12:18.975137,CC-9937220399,541.971068893209,Gonzalez-Herrera,"La Rioja, Israel",Compra,Myanmar,0
220,2025-02-10 05:57:31.448807,CC-1741697933,752.3744192307892,Gomez PLC,"Resistencia, Libia",Pago,Guatemala,0
221,2025-01-04 13:21:00.627262,CC-8371777600,731.7826717082132,Navarro LLC,"San Luis, Benin",Compra,Tayikistán,0
222,2025-01-28 09:17:03.682310,CC-6390503308,911.3456004726308,"Fernandez, Carrizo and Rios","Neuquén, Granada",Pago,Nigeria,0
223,2025-02-15 14:44:47.273964,CC-9793748192,441.14748913307136,"Vera, Vera and Sosa","Viedma, Saint Kitts y Nevis",Pago,Zimbabwe,0
224,2025-02-21 13:26:59.393199,CC-9070305033,917.4477092786109,Barrios-Franco,"Rawson, Ucrania",Compra,Arabia Saudita,0
225,2025-01-14 19:22:06.038512,CC-3905829589,542.1517072284907,Gutierrez LLC,"Río Gallegos, Antigua y Barbuda",Pago,Kiribati,0
226,2025-03-02 16:06:58.843571,CC-5085492149,836.3582008605696,Sanchez LLC,"Mendoza, Namibia",Compra,Camboya,0
227,2025-03-13 07:15:44.092852,CC-4251733898,100.5633312978378,"Luna, Mendoza and Franco","Santa Rosa, Bhután",Compra,Sudán del Sur,0
228,2025-03-18 02:03:14.181545,CC-1702622347,706.2789836101268,Fernandez-Alvarez,"Mendoza, República Popular Democrática de Corea",Pago,Palau,0
229,2025-03-22 17:33:07.458327,CC-5795553725,294.3015817446475,Dominguez Inc,"San Salvador de Jujuy, Qatar",Retiro,Argelia,0
230,2025-01-17 20:32:21.088641,CC-8447431953,813.0982002418565,Juarez and Sons,"Santa Rosa, Bhután",Compra,Mozambique,0
231,2025-02-03 11:40:22.950090,CC-3587884317,992.6464739715124,"Martin, Diaz and Suarez","Corrientes, Bolivia",Retiro,Montenegro,0
232,2025-01-06 08:04:27.042049,CC-6362677029,832.4219837498084,"Gonzalez, Figueroa and Miranda","Bahía Blanca, Malta",Retiro,Samoa,0
233,2025-02-12 04:40:18.567590,CC-5990814525,725.7712244648767,"Sanchez, Fernandez and Gomez","La Rioja, Pakistán",Pago,Mauritania,0
234,2025-02-17 06:19:44.032253,CC-9918338677,573.4620666575053,Barrios-Toledo,"Constitución, Líbano",Compra,Singapur,0
235,2025-01-20 21:09:09.553663,CC-9498095359,697.0091454213081,Ojeda-Ruiz,"Chilecito, Reino Unido de Gran Bretaña e Irlanda del Norte",Retiro,Nueva Zelandia,0
236,2025-01-30 00:56:05.514363,CC-1338230493,832.254181142594,Lucero-Gonzalez,"Santa Rosa, Guinea",Pago,Italia,0
237,2025-02-16 19:10:03.167967,CC-4085360579,68.49951870220315,Bravo Inc,"Rosario, Swazilandia",Retiro,Jamaica,0
238,2025-01-06 08:51:28.921418,CC-3743088689,795.6061054367804,Garcia-Ayala,"Santa Fe, Egipto",Compra,Angola,0
239,2025-02-13 08:57:13.885001,CC-7523886918,893.2619668578069,Molina Ltd,"Córdoba, Jamaica",Compra,Mauricio,0
240,2025-01-31 03:10:34.395561,CC-8518988700,57.39137621759808,Rivero-Sanchez,"Comodoro Rivadavia, Kazajstán",Pago,Uruguay,0
241,2025-03-04 20:13:19.646560,CC-7337780913,127.80203317609046,Suarez-Mendoza,"Posadas, Comoras",Compra,Rumania,0
242,2025-01-16 16:56:34.412315,CC-8502206572,159.478127996105,Godoy Inc,"Neuquén, Tailandia",Retiro,Camerún,0
243,2025-03-13 15:26:15.950697,CC-9557366591,308.684202070209,Gonzalez-Quiroga,"Formosa, República Federal Democrática de Nepal",Retiro,Hungría,0
244,2025-03-01 19:36:48.400958,CC-9128025840,316.2081662586204,Bustos PLC,"Constitución, Honduras",Retiro,República Checa,0
245,2025-01-30 03:08:31.366508,CC-9804520127,352.64947236901025,Carrizo and Sons,"La Rioja, Bangladesh",Pago,Burkina Faso,0
246,2025-01-01 12:43:03.866530,CC-4061962484,179.89725172787882,"Gomez, Gomez and Lopez","San Miguel de Tucumán, El Salvador",Retiro,Grecia,0
247,2025-02-08 10:51:21.597749,CC-1212284012,924.227356696229,Diaz PLC,"Chilecito, Polonia",Pago,Sierra Leona,0
248,2025-03-23 15:51:55.080571,CC-4663661760,436.33536498201255,Gonzalez and Sons,"Ushuaia, Suriname",Pago,Italia,0
249,2025-01-06 21:08:52.435548,CC-6536581007,214.59949266276337,"Torres, Ponce and Sanchez","San Salvador de Jujuy, Bahamas",Pago,Mauritania,0
250,2025-02-14 17:24:54.514291,CC-5106980869,883.0772856888029,Rojas-Hernandez,"La Rioja, Paraguay",Compra,Túnez,0
251,2025-02-09 04:21:31.700030,CC-8440557477,509.61825410871,Acosta Ltd,"Rosario, Camerún",Compra,Guyana,0
252,2025-03-09 13:43:11.774342,CC-6124626955,109.94105173109227,Sanchez Group,"Santa Fe, Nauru",Pago,Eslovenia,0
253,2025-03-08 02:30:22.057674,CC-1520994615,54.40664286804727,Gomez Ltd,"San Luis, Azerbaiyán",Retiro,China,0
254,2025-02-17 05:03:01.570361,CC-3948314469,519.3124024768707,Rodriguez and Sons,"Formosa, Suiza",Compra,Antigua y Barbuda,0
255,2025-03-19 06:29:00.537246,CC-2977464272,394.84092395763554,Gomez-Garcia,"Resistencia, Emiratos Árabes Unidos",Compra,Nueva Zelandia,0
256,2025-02-24 16:17:28.704256,CC-3347030392,978.7926048989198,Torres-Aguero,"La Plata, Niger",Retiro,Sri Lanka,0
257,2025-02-11 00:22:14.033371,CC-2946694040,622.5967353057486,Ledesma and Sons,"Comodoro Rivadavia, Bahrein",Retiro,Fiji,0
258,2025-03-06 23:03:59.069037,CC-2469513896,722.139623077345,Pereyra-Guzman,"Paraná, Tayikistán",Retiro,Kuwait,0
259,2025-02-14 12:33:31.207182,CC-7549341461,609.4252268090617,Torres and Sons,"Rawson, Sudáfrica",Retiro,Venezuela,0
260,2025-02-08 03:33:55.339701,CC-2203785001,302.9636916127179,Cruz Inc,"San Ferando del Valle de Catamarca, República Checa",Pago,Vanuatu,0
261,2025-03-17 21:02:25.228127,CC-3967888264,941.3292651651986,"Ojeda, Peralta and Sanchez","La Rioja, Tayikistán",Retiro,Luxemburgo,0
262,2025-03-14 05:58:47.545137,CC-4162814427,480.35012283761887,"Duarte, Vera and Paz","San Luis, Azerbaiyán",Pago,Côte d'Ivoire,0
263,2025-01-01 14:52:23.556581,CC-4857736061,724.5865009896349,"Ponce, Diaz and Benitez","La Plata, San Vicente y las Granadinas",Compra,Bangladesh,0
264,2025-01-02 19:59:48.872535,CC-2961969079,536.4240487863192,"Fernandez, Sosa and Ojeda","Río Gallegos, Líbano",Retiro,Lesotho,0
265,2025-03-20 17:00:19.103840,CC-2705076790,966.1082944216299,"Ruiz, Rodriguez and Alvarez","Mar del Plata, Kuwait",Retiro,Argelia,0
266,2025-01-02 17:57:45.324190,CC-2565919716,54.715941507958085,Ayala-Benitez,"Rawson, Guyana",Retiro,Qatar,0
267,2025-02-12 14:17:17.105255,CC-1584592125,186.27685570696332,Gomez LLC,"Santa Rosa, Pakistán",Pago,Federación de Rusia,0
268,2025-01-12 21:59:49.606746,CC-3139664672,561.5584826165739,Gonzalez PLC,"San Juan, San Marino",Retiro,Irlanda,0
269,2025-03-11 14:36:50.838992,CC-1907518665,602.1283768518147,Rodriguez-Gonzalez,"Mendoza, Burundi",Pago,España,0
270,2025-01-15 20:42:34.503222,CC-3493756571,946.5559794601629,"Molina, Lopez and Perez","La Rioja, Guatemala",Retiro,Nueva Zelandia,0
271,2025-01-21 19:53:44.365599,CC-6923508449,965.9602030769316,Alvarez Group,"Rosario, Marruecos",Retiro,Maldivas,0
272,2025-03-21 02:28:13.407093,CC-7954704229,567.2342069383923,Rivero-Acosta,"Paraná, Gambia",Retiro,Austria,0
273,2025-03-19 06:21:16.649891,CC-1984314666,820.8176733728554,Martin PLC,"Merlo, Antigua y Barbuda",Pago,Bhután,0
274,2025-03-23 14:23:50.007269,CC-8947225100,941.2926911638384,Gonzalez Group,"Santa Rosa, Dominicana",Pago,Angola,0
275,2025-02-21 11:37:12.475855,CC-9817877716,81.99151826608548,Medina Inc,"Chilecito, Antigua y Barbuda",Retiro,Honduras,0
276,2025-01-09 00:34:46.972016,CC-5899192177,960.16156692251,Gonzalez LLC,"Ushuaia, Afganistán",Pago,Mauritania,0
277,2025-01-29 23:06:17.381282,CC-6343312223,267.9708271074121,Medina-Rios,"Santiago del Estero, Túnez",Compra,Gambia,0
278,2025-02-09 06:35:42.480571,CC-9256058901,276.39944222568084,Escobar-Moreno,"Comodoro Rivadavia, Montenegro",Retiro,Finlandia,0
279,2025-02-12 02:24:38.329169,CC-8847105927,221.27623270144133,Coronel Group,"San Miguel de Tucumán, Singapur",Retiro,Japón,0
280,2025-02-06 00:53:38.402018,CC-7361358064,102.70274384791075,"Herrera, Cruz and Lopez","San Miguel de Tucumán, Turquía",Retiro,Seychelles,0
281,2025-02-28 05:44:19.814070,CC-1400533708,682.3271906683103,"Moreno, Diaz and Gonzalez","San Ferando del Valle de Catamarca, República Democrática Popular Lao",Compra,Hungría,0
282,2025-01-27 17:35:20.455003,CC-1656911539,323.51185671355563,Martinez LLC,"Santa Rosa, Nueva Zelandia",Compra,Países Bajos,0
283,2025-02-11 20:21:19.825845,CC-1949795995,462.46411982166063,"Castro, Suarez and Ramirez","San Salvador de Jujuy, Liechtenstein",Pago,Bulgaria,0
284,2025-03-23 01:09:16.180236,CC-6596936462,799.7246046066693,Acosta-Quiroga,"Formosa, Noruega",Retiro,Mauritania,0
285,2025-01-06 10:37:04.548362,CC-8994106240,34.16118493273279,Roldan-Gonzalez,"San Luis, Bulgaria",Compra,Lituania,0
286,2025-02-19 20:35:12.186098,CC-8861753394,454.69882658333194,"Rodriguez, Vazquez and Martinez","Merlo, Azerbaiyán",Compra,Libia,0
287,2025-03-21 14:50:11.264802,CC-6948647667,280.79853748558395,Nuñez-Fernandez,"Viedma, Estonia",Retiro,Sri Lanka,0
288,2025-02-26 21:12:23.054979,CC-1586607330,538.5718089494477,Martinez-Sosa,"La Rioja, Comoras",Pago,Niger,0
289,2025-03-03 01:37:16.424283,CC-2825217195,251.82738093865913,Diaz Group,"Santa Fe, Eslovaquia",Compra,Belarús,0
290,2025-03-19 13:03:39.258784,CC-1480699147,121.91892746496968,Gomez PLC,"Santiago del Estero, Estonia",Compra,Cabo Verde,0
291,2025-02-07 04:02:45.356985,CC-1147448448,468.087284317576,"Alvarez, Nuñez and Roldan","San Miguel de Tucumán, Qatar",Retiro,Venezuela,0
292,2025-03-01 11:55:39.993846,CC-6827182844,750.4620130654756,Diaz-Molina,"Merlo, Indonesia",Pago,Micronesia,0
293,2025-01-07 19:06:35.098573,CC-8138369366,681.842070563486,Rodriguez LLC,"Córdoba, Libia",Pago,Bahamas,0
294,2025-01-18 19:42:22.446667,CC-9541571918,315.91355834124425,Medina Group,"Posadas, Turquía",Retiro,Honduras,0
295,2025-01-17 23:30:28.204238,CC-3330453895,180.7559787313287,Leiva and Sons,"Resistencia, Finlandia",Compra,Timor-Leste,0
296,2025-03-08 12:52:10.329623,CC-4013276726,259.596305573114,"Soria, Navarro and Sosa","Neuquén, Guatemala",Retiro,Suecia,0
297,2025-01-06 10:34:00.526365,CC-2784717893,242.93910207178766,Barrios-Cordoba,"Santa Rosa, Tayikistán",Compra,Afganistán,0
298,2025-02-03 04:34:24.439949,CC-5868391699,161.2602790187556,Gimenez PLC,"San Salvador de Jujuy, República Árabe Siria",Pago,Albania,0
299,2025-03-15 07:37:09.271953,CC-6993099565,63.98821844082621,Rodriguez-Navarro,"Bahía Blanca, Bangladesh",Retiro,República de Macedonia del Norte,0
300,2025-01-05 02:20:20.946934,CC-6744934620,888.1958770286697,"Bravo, Fernandez and Gomez","San Ferando del Valle de Catamarca, Tailandia",Compra,Senegal,0
301,2025-03-18 02:29:40.953306,CC-3622297919,209.5038043495087,Alvarez Ltd,"La Plata, Etiopía",Compra,Belarús,0
302,2025-03-22 19:59:17.000521,CC-1249031927,92.65319000288272,"Silva, Fernandez and Rios","San Luis, Irán",Compra,Mauricio,0
303,2025-01-12 22:06:33.946122,CC-4648314443,458.29493624556807,"Moreno, Alvarez and Garcia","Comodoro Rivadavia, Ghana",Compra,Comoras,0
304,2025-02-19 20:07:09.885058,CC-3303251097,769.5329298592609,Lopez PLC,"Corrientes, Suriname",Pago,San Vicente y las Granadinas,0
305,2025-03-17 20:09:15.890202,CC-7360424457,260.4025341192687,Fernandez PLC,"Rosario, Emiratos Árabes Unidos",Pago,Túnez,0
306,2025-01-15 15:40:56.646947,CC-4199759038,105.83376779730908,Nuñez-Muñoz,"Bahía Blanca, Mónaco",Pago,Bolivia,0
307,2025-01-15 23:45:48.118363,CC-2421374935,721.50110595426,Martinez-Guzman,"Rawson, Nigeria",Compra,Tonga,0
308,2025-03-05 07:05:39.995796,CC-2276595432,472.2711794365738,Navarro LLC,"San Miguel de Tucumán, Líbano",Retiro,Antigua y Barbuda,0
309,2025-03-20 22:12:26.140863,CC-2888937161,707.4218798181071,Alvarez-Castillo,"San Juan, Mali",Pago,Suiza,0
310,2025-03-10 13:15:10.999751,CC-5951549741,183.54460089817084,Paz LLC,"Mendoza, Santa Lucía",Retiro,Lituania,0
311,2025-01-01 08:35:49.437961,CC-7830796973,613.1162669961045,Gomez-Diaz,"San Juan, República Federal Democrática de Nepal",Retiro,Kirguistán,0
312,2025-01-27 03:37:17.606372,CC-3456991822,494.00635061496325,Valdez-Guzman,"Constitución, Saint Kitts y Nevis",Retiro,Nauru,0
313,2025-01-06 04:22:46.606756,CC-9987028633,410.7397414033761,Gutierrez-Fernandez,"San Miguel de Tucumán, Marruecos",Compra,Mauricio,0
314,2025-02-05 04:50:55.374379,CC-9520068866,523.3322700679466,Moreno Group,"Salta, Israel",Retiro,Georgia,0
315,2025-02-18 03:14:14.082222,CC-5839104021,531.1299867831516,Benitez Inc,"Formosa, Madagascar",Pago,Uruguay,0
316,2025-03-05 06:56:05.685564,CC-6102994565,711.2083993664435,Fernandez-Fernandez,"Santa Rosa, Chipre",Pago,República Checa,0
317,2025-01-16 19:20:39.579224,CC-5826546230,480.89373108438224,Pereyra-Martinez,"Rawson, Haití",Pago,Tayikistán,0
318,2025-03-22 15:26:04.275390,CC-5877650678,175.92196442137475,Molina and Sons,"Chilecito, Islandia",Pago,Timor-Leste,0
319,2025-02-02 13:58:28.269592,CC-1802678880,834.9715982124347,"Martinez, Ruiz and Sosa","Córdoba, República Dominicana",Retiro,Rumania,0
320,2025-03-09 08:51:17.645767,CC-5141293927,976.1782320535709,Martinez-Diaz,"San Luis, Bahamas",Retiro,Hungría,0
321,2025-03-17 01:56:37.234622,CC-9642636257,312.4765404037003,Gonzalez PLC,"Córdoba, Etiopía",Retiro,Ghana,0
322,2025-02-04 05:23:04.541636,CC-4814574109,759.8875024947916,Luna Ltd,"Chilecito, China",Compra,Libia,0
323,2025-02-10 07:38:57.639000,CC-4008470622,972.5607350322514,Maldonado-Herrera,"Merlo, República Democrática del Congo",Compra,Madagascar,0
324,2025-01-26 03:03:41.401948,CC-1268398825,413.9666084690237,"Sanchez, Cabrera and Ortiz","San Miguel de Tucumán, Côte d'Ivoire",Pago,Rumania,0
325,2025-01-13 23:32:05.070684,CC-4506127186,568.578949683486,Suarez-Gomez,"Ushuaia, Sri Lanka",Pago,Gabón,0
326,2025-03-17 12:46:01.784134,CC-4513372965,520.9106045346441,"Aguero, Diaz and Coronel","San Ferando del Valle de Catamarca, Albania",Retiro,República Unida de Tanzanía,0
327,2025-03-05 10:11:20.320964,CC-8735999122,660.644563064027,Diaz and Sons,"Neuquén, Reino Unido de Gran Bretaña e Irlanda del Norte",Pago,Marruecos,0
328,2025-03-20 23:39:18.348172,CC-6736771831,742.3124867815335,Perez LLC,"Santiago del Estero, Timor-Leste",Compra,República Centroafricana,0
329,2025-01-17 21:37:30.422878,CC-9719760000,723.750240339224,Gimenez-Diaz,"Santa Fe, Portugal",Retiro,Sierra Leona,0
330,2025-03-01 04:25:02.898917,CC-4842671767,373.96037456890883,Luna LLC,"Chilecito, Armenia",Pago,Irán,0
331,2025-03-05 21:35:57.759439,CC-1903151876,112.27364496300667,Campos Group,"San Miguel de Tucumán, Emiratos Árabes Unidos",Pago,Eslovenia,0
332,2025-02-15 11:29:26.733921,CC-7328173196,457.21712407474445,Romero LLC,"San Salvador de Jujuy, Eritrea",Retiro,Irán,0
333,2025-02-18 17:23:17.356642,CC-2520890727,847.6808303502954,Lopez Inc,"Chilecito, Guatemala",Compra,Federación de Rusia,0
334,2025-01-15 18:25:16.933845,CC-9129171237,889.5678818957522,Castillo-Vega,"Rawson, Gabón",Retiro,Bahamas,0
335,2025-01-18 09:04:21.214795,CC-5081684183,420.21463576089405,Gomez-Gomez,"San Salvador de Jujuy, Kirguistán",Pago,Filipinas,0
336,2025-01-16 12:24:46.512513,CC-6587758061,34.90672663947058,"Navarro, Vazquez and Rios","Corrientes, Países Bajos",Retiro,Tayikistán,0
337,2025-01-10 15:48:03.083746,CC-2048218257,195.76852652969458,Perez-Flores,"La Rioja, Cabo Verde",Pago,Guinea,0
338,2025-02-28 19:14:48.222278,CC-5962634653,351.3819360693,Acosta Ltd,"La Rioja, Jamaica",Pago,Eslovaquia,0
339,2025-01-12 06:42:33.839477,CC-9492798212,590.9394253596759,Fernandez-Quiroga,"Comodoro Rivadavia, Samoa",Compra,México,0
340,2025-01-04 11:49:13.572340,CC-7723294689,10.608988000491337,Gonzalez-Sosa,"Constitución, Croacia",Retiro,España,0
341,2025-02-28 10:14:35.430716,CC-2169192483,716.0442345043433,Gonzalez-Acosta,"Resistencia, Chipre",Compra,Serbia,0
342,2025-01-24 05:38:24.719163,CC-3029132458,427.3321691519468,"Molina, Lopez and Martinez","Córdoba, Chipre",Compra,Marruecos,0
343,2025-02-24 02:19:54.251246,CC-7895765931,455.2504491207029,Campos-Lopez,"Formosa, Uzbekistán",Pago,Países Bajos,0
344,2025-02-25 18:22:33.705259,CC-2738901121,526.0694379577221,"Chavez, Mendez and Benitez","San Salvador de Jujuy, Qatar",Retiro,Samoa,0
345,2025-01-25 05:54:29.681084,CC-3607815107,344.7384499320321,Suarez-Alvarez,"Mendoza, Portugal",Compra,Cuba,0
346,2025-01-04 23:33:18.298455,CC-8265661536,419.9294493912605,"Nuñez, Duarte and Rojas","La Plata, Egipto",Retiro,El Salvador,0
347,2025-01-12 00:41:42.969198,CC-6249924816,795.1244766018507,Vera-Lopez,"Salta, Liberia",Compra,Zambia,0
348,2025-01-04 18:10:26.934479,CC-2401811146,631.5432021447815,"Lopez, Gutierrez and Rodriguez","San Salvador de Jujuy, Bangladesh",Compra,Liberia,0
349,2025-02-18 15:24:06.431665,CC-3187838724,362.9212650423762,"Medina, Gonzalez and Fernandez","La Plata, Malta",Pago,Lituania,0
350,2025-03-09 22:36:05.817913,CC-6737103779,646.8683040194057,Vazquez-Benitez,"Resistencia, Uruguay",Retiro,Mónaco,0
351,2025-03-20 23:34:15.697216,CC-2341002695,27.78518308755827,"Alvarez, Gomez and Gutierrez","Neuquén, República Dominicana",Pago,Sudán,0
352,2025-03-04 22:41:39.618189,CC-5557467412,490.2794759567939,"Fernandez, Juarez and Sanchez","San Ferando del Valle de Catamarca, Bahrein",Retiro,Mauricio,0
353,2025-03-04 15:12:33.650689,CC-4740292020,323.7059776981848,Lopez Ltd,"San Ferando del Valle de Catamarca, República Checa",Retiro,Reino Unido de Gran Bretaña e Irlanda del Norte,0
354,2025-03-21 08:03:50.911908,CC-7098667756,309.1314602729263,"Acosta, Gonzalez and Guzman","Posadas, Sudáfrica",Retiro,Eslovenia,0
355,2025-03-15 23:50:58.121987,CC-2994149069,957.1037315850623,"Garcia, Valdez and Rivero","Ushuaia, Trinidad y Tabago",Compra,Haití,0
356,2025-02-03 17:29:41.172552,CC-7227885711,241.72728882877385,Garcia-Molina,"San Miguel de Tucumán, Portugal",Retiro,Nauru,0
357,2025-03-02 05:08:52.312747,CC-2534833389,518.9619875940866,Luna Ltd,"San Miguel de Tucumán, Austria",Retiro,Uruguay,0
358,2025-03-03 03:34:35.939550,CC-1964433027,778.2803841130714,"Aguero, Rivero and Gomez","Rosario, Armenia",Pago,Jordania,0
359,2025-01-30 15:35:20.085714,CC-7610169291,270.07221170751626,"Soto, Ojeda and Sanchez","San Luis, Suriname",Compra,Yemen,0
360,2025-01-19 19:50:24.672804,CC-2406462786,406.2934958763773,Benitez-Mendez,"Río Gallegos, Turquía",Pago,Sudán del Sur,0
361,2025-02-11 01:59:37.898132,CC-2163333674,591.1036033636454,Molina Group,"Merlo, Marruecos",Pago,Guinea Bissau,0
362,2025-03-12 20:01:52.928239,CC-4449644592,925.3461382258178,Ojeda-Ruiz,"Ushuaia, Chipre",Pago,Argentina,0
363,2025-03-04 15:27:05.491831,CC-8713125219,148.92734215981662,Rodriguez PLC,"Viedma, Sierra Leona",Retiro,Luxemburgo,0
364,2025-01-19 13:44:24.583439,CC-3384923873,632.338017447448,"Gonzalez, Mendoza and Fernandez","San Miguel de Tucumán, Trinidad y Tabago",Compra,San Marino,0
365,2025-01-13 20:49:23.725400,CC-9644295601,90.90960051767485,Fernandez Inc,"Santiago del Estero, Namibia",Retiro,Maldivas,0
366,2025-01-05 13:09:01.116293,CC-3987498797,905.7952732946561,"Gomez, Diaz and Cabrera","Comodoro Rivadavia, Santa Lucía",Pago,Bhután,0
367,2025-01-12 01:36:08.840233,CC-4115223589,422.632606444599,Herrera Group,"Resistencia, Nigeria",Pago,Sierra Leona,0
368,2025-01-08 13:06:37.694425,CC-5337523030,574.7403929138073,Garcia-Franco,"Mar del Plata, Niger",Pago,Reino Unido de Gran Bretaña e Irlanda del Norte,0
369,2025-03-07 00:44:24.398105,CC-2203510954,821.9460498649495,Sosa Ltd,"Comodoro Rivadavia, Italia",Compra,Suiza,0
370,2025-02-27 18:52:22.177230,CC-6815470485,976.8353613135387,Juarez Group,"Paraná, Perú",Compra,Camerún,0
371,2025-03-02 06:28:00.387956,CC-6655364639,302.49113674580286,Morales-Romero,"Viedma, Qatar",Retiro,Ghana,0
372,2025-01-23 10:05:38.749604,CC-6049252935,392.7785041035129,"Farias, Gutierrez and Diaz","Paraná, Venezuela",Pago,Benin,0
373,2025-01-10 07:07:52.143687,CC-4471740262,91.91766963842825,"Gonzalez, Garcia and Soto","Bahía Blanca, Lituania",Retiro,Kuwait,0
374,2025-02-23 02:46:31.955136,CC-5143671166,375.55903267512366,Hernandez-Ramirez,"Constitución, Alemania",Pago,Suiza,0
375,2025-02-25 18:34:14.071783,CC-2029728799,926.3407047373892,"Franco, Rojas and Bustos","Corrientes, Venezuela",Pago,Camboya,0
376,2025-02-20 13:40:00.651734,CC-1652648328,492.6711791291702,Ledesma Ltd,"Santa Fe, Mauricio",Compra,Irán,0
377,2025-02-08 03:08:00.500079,CC-8722943643,805.9089896076312,Cardozo-Suarez,"Río Gallegos, Croacia",Pago,Emiratos Árabes Unidos,0
378,2025-03-24 01:15:14.531208,CC-3321365064,593.4329936090559,"Gonzalez, Gonzalez and Caceres","Formosa, Turquía",Pago,India,0
379,2025-01-02 13:23:06.841057,CC-6563312647,247.75161003885364,Franco PLC,"Constitución, Islandia",Retiro,Azerbaiyán,0
380,2025-03-23 10:11:43.458122,CC-2245049938,635.5974368439998,Garcia Inc,"La Rioja, Polonia",Retiro,Bangladesh,0
