ID_Transaccion,Fecha_Hora,ID_Tarjeta,Monto,Comercio,Ubicacion_Comercio,Tipo_Transaccion,Pais_IP,Es_Fraudulenta
192,2025-03-13 21:38:21.570276,CC-6868346738,809.7468301654854,Caceres LLC,"Rawson, República Democrática Popular Lao",Compra,Egipto,0
193,2025-01-04 22:16:20.180454,CC-6662818066,548.5542939474167,Coronel and Sons,"Viedma, Venezuela",Retiro,Suecia,0
194,2025-02-24 13:44:02.477866,CC-7070780030,970.6601042877443,Fernandez-Pereyra,"San Luis, Israel",Compra,Vietman,0
195,2025-01-09 23:25:57.826461,CC-7139364854,695.9780137028356,Martinez-Ramirez,"Santiago del Estero, Sudáfrica",Compra,República Democrática Popular Lao,0
196,2025-03-10 12:36:26.171936,CC-3292548495,683.7382692704258,Castro PLC,"Rawson, Ecuador",Pago,Estonia,0
197,2025-01-10 08:13:42.440669,CC-2231730812,937.4581717130491,Diaz-Soria,"San Ferando del Valle de Catamarca, Estonia",Compra,Islandia,0
198,2025-01-10 18:21:13.840701,CC-1069360061,777.7191090428041,Vega-Benitez,"Corrientes, Cuba",Retiro,República Árabe Siria,0
199,2025-01-31 18:40:35.922166,CC-5002978455,211.44326610227148,Carrizo-Pereyra,"San Luis, Serbia",Retiro,Madagascar,0
200,2025-01-19 19:05:04.635847,CC-1135466537,817.0512754755796,Diaz-Peralta,"San Salvador de Jujuy, Bélgica",Retiro,Timor-Leste,0
201,2025-03-07 21:58:59.240233,CC-9724974578,287.9644373265403,Ruiz-Perez,"Salta, Swazilandia",Compra,Ucrania,0
202,2025-02-17 10:33:31.755437,CC-8339577181,127.95703226337822,Roldan Ltd,"Río Gallegos, Angola",Retiro,Ecuador,0
203,2025-02-22 22:41:12.961526,CC-4664857919,677.4775609309198,Paez-Aguirre,"La Rioja, Burundi",Retiro,China,0
204,2025-03-17 22:05:38.248879,CC-6276054057,743.1338406182679,Garcia LLC,"Santa Fe, República Checa",Retiro,San Vicente y las Granadinas,0
205,2025-03-09 05:15:25.727286,CC-2002108238,263.06724551154434,Sosa Inc,"Resistencia, Eslovaquia",Retiro,Bahamas,0
206,2025-02-28 17:14:27.109000,CC-4005506794,65.35242927185996,"Acuña, Lopez and Bustos","San Luis, Nueva Zelandia",Retiro,República Centroafricana,0
207,2025-01-27 13:25:27.673032,CC-7856506382,651.0149618419244,Garcia PLC,"Chilecito, Sudán",Pago,Bélgica,0
208,2025-03-21 00:14:04.812050,CC-1381688941,448.19009819825635,Juarez Group,"Santa Rosa, Mozambique",Compra,Filipinas,0
209,2025-03-19 00:23:05.431414,CC-7778906632,295.4598451728363,Luna PLC,"Ushuaia, Uruguay",Compra,Somalia,0
210,2025-01-10 03:53:20.943354,CC-7512157101,332.34865964881806,Castro-Gonzalez,"Mendoza, Cabo Verde",Pago,Côte d'Ivoire,0
211,2025-01-27 10:00:30.573927,CC-7874510007,258.115756800153,"Molina, Sanchez and Ruiz","Chilecito, Zambia",Compra,Burundi,0
212,2025-03-03 14:30:35.670746,CC-4530924962,336.8910035927766,"Olivera, Quiroga and Martinez","Chilecito, Palau",Pago,Cuba,0
213,2025-01-02 12:33:55.207614,CC-1137101561,661.0866228066575,Garcia-Rodriguez,"Córdoba, Vietman",Retiro,Vietman,0
214,2025-01-06 22:30:36.838347,CC-6427745978,831.6226294498144,Moreno-Rios,"Chilecito, Federación de Rusia",Compra,Dominicana,0
215,2025-03-08 22:23:25.600558,CC-7179178711,764.1457518779652,Martinez and Sons,"Merlo, Polonia",Retiro,Rumania,0
216,2025-02-20 21:56:48.905434,CC-8647907992,932.1216895970822,Romero Inc,"Santa Fe, Brasil",Retiro,Cabo Verde,0
217,2025-01-10 22:26:02.624966,CC-7491837333,970.187210931313,"Morales, Vera and Olivera","Constitución, Portugal",Pago,Andorra,0
218,2025-02-06 23:33:41.576976,CC-4224805120,190.5003514813693,Peralta-Gonzalez,"Santa Rosa, República Árabe Siria",Retiro,Kuwait,0
219,2025-02-06 07:23:25.646282,CC-8334184349,870.4105055228308,"Romero, Martinez and Cardozo","Merlo, Papua Nueva Guinea",Retiro,Gabón,0
220,2025-01-11 13:31:32.641817,CC-9384493973,384.74119897063593,Luna-Rios,"Mendoza, República de Moldova",Pago,Libia,0
221,2025-03-07 10:42:37.417334,CC-6253624128,447.7972924499087,Muñoz-Molina,"Constitución, Senegal",Compra,Luxemburgo,0
222,2025-01-19 02:44:52.423828,CC-9795752446,645.8624399890728,Muñoz Group,"Paraná, Islas Marshall",Compra,Brunei Darussalam,0
223,2025-01-26 17:23:43.122237,CC-5612423050,398.2557302737233,Farias-Rojas,"Viedma, Mauricio",Retiro,República Democrática Popular Lao,0
224,2025-01-06 17:10:17.938537,CC-3753076834,440.8793371766033,"Aguero, Figueroa and Cruz","Río Gallegos, República Unida de Tanzanía",Pago,Mauricio,0
225,2025-01-10 21:08:05.786349,CC-7317195544,814.3577957456531,"Roldan, Lopez and Cardozo","Santiago del Estero, México",Compra,República Checa,0
226,2025-02-25 15:25:48.167749,CC-3163423755,643.4356662736507,"Gomez, Garcia and Ponce","Ushuaia, Mali",Compra,Camboya,0
227,2025-02-07 10:55:10.314478,CC-4152795067,399.26360355687257,Bustos LLC,"Santiago del Estero, Guinea Ecuatorial",Retiro,Rwanda,0
228,2025-03-09 07:03:48.025552,CC-8643197697,951.3065107132106,"Moyano, Carrizo and Suarez","Santiago del Estero, Nigeria",Compra,Belice,0
229,2025-02-08 03:01:39.155975,CC-8402340595,771.1653338566739,Rodriguez and Sons,"Chilecito, Canadá",Pago,Côte d'Ivoire,0
230,2025-02-13 00:28:01.031332,CC-4045793908,485.4681439621377,Farias and Sons,"Neuquén, Belarús",Compra,Bangladesh,0
231,2025-01-02 08:56:51.967878,CC-3924802705,896.6822783274297,Cardozo Group,"Comodoro Rivadavia, Irán",Pago,Suecia,0
232,2025-02-09 06:26:51.802551,CC-7956916468,186.90890266087206,Lopez PLC,"Comodoro Rivadavia, Georgia",Pago,República Centroafricana,0
233,2025-02-17 02:19:46.092500,CC-1583879081,127.72827985337608,Correa-Cruz,"Bahía Blanca, Kirguistán",Compra,Maldivas,0
234,2025-03-22 18:23:25.097721,CC-5640839895,123.22154475975546,Perez and Sons,"Rosario, Ghana",Retiro,Yemen,0
235,2025-01-04 04:48:21.368248,CC-5452096945,389.0633676387391,Garcia-Juarez,"Rosario, Argentina",Compra,Kiribati,0
236,2025-01-12 06:33:14.242599,CC-3975599012,811.5878214015956,Ramirez-Benitez,"Chilecito, Finlandia",Retiro,República Unida de Tanzanía,0
237,2025-03-02 22:24:28.055028,CC-5407976271,553.1774226738924,"Cordoba, Herrera and Romero","Viedma, Bosnia y Herzegovina",Compra,Dominicana,0
238,2025-01-05 12:25:30.850273,CC-5645652857,548.2940529920347,Fernandez-Peralta,"Ushuaia, Eslovaquia",Pago,Georgia,0
239,2025-03-14 05:57:12.933747,CC-4653325654,61.691522980521256,"Gomez, Campos and Garcia","Paraná, Malasia",Retiro,Sierra Leona,0
240,2025-01-22 17:16:05.003576,CC-7854211479,309.41118164547777,"Caceres, Garcia and Ferreyra","Mar del Plata, Afganistán",Retiro,Suiza,0
241,2025-03-03 04:47:58.486720,CC-2179679361,990.3745205831785,"Rodriguez, Bravo and Fernandez","Bahía Blanca, Brunei Darussalam",Compra,Arabia Saudita,0
242,2025-01-19 11:14:57.179857,CC-2481975730,337.1910542086094,Campos-Valdez,"Corrientes, Fiji",Pago,Egipto,0
243,2025-01-19 19:12:08.762451,CC-4345391668,606.7023327005023,"Figueroa, Vazquez and Gomez","Bahía Blanca, Túnez",Pago,Etiopía,0
244,2025-01-30 13:24:32.412721,CC-6239333443,240.59212318462687,Franco Ltd,"Río Gallegos, Rwanda",Compra,Mozambique,0
245,2025-02-05 22:10:47.467362,CC-4688862779,490.0392796259795,Maldonado Group,"Rosario, Venezuela",Retiro,Turkmenistán,0
246,2025-02-04 15:08:59.394532,CC-5442209592,625.0419639057649,Gonzalez-Lopez,"Río Gallegos, Chipre",Pago,Austria,0
247,2025-03-10 16:56:31.160451,CC-2600058841,706.3676936245304,"Vera, Roldan and Escobar","San Luis, Finlandia",Compra,Túnez,0
248,2025-03-09 02:34:51.631488,CC-2383490340,211.3822677804854,Torres-Lopez,"Rosario, Reino Unido de Gran Bretaña e Irlanda del Norte",Pago,Tayikistán,0
249,2025-01-24 13:56:00.518477,CC-8585602757,420.35567380785903,Torres-Ruiz,"Bahía Blanca, Irán",Compra,Seychelles,0
250,2025-02-14 12:58:02.776122,CC-5562328182,891.7220617282867,Godoy LLC,"Bahía Blanca, Ecuador",Retiro,Mauricio,0
251,2025-02-15 18:17:49.936989,CC-2952795746,391.99231503328116,"Mansilla, Garcia and Nuñez","Santiago del Estero, Irán",Retiro,México,0
252,2025-02-08 18:46:24.285468,CC-4970065245,622.6662558377154,"Martinez, Garcia and Aguirre","Paraná, Israel",Compra,Libia,0
253,2025-01-28 23:01:25.413596,CC-9061093245,916.8734344716917,Vega Ltd,"Santiago del Estero, Uzbekistán",Compra,Guinea Ecuatorial,0
254,2025-02-07 04:41:42.800343,CC-3499417041,298.1705114012063,"Ramirez, Alvarez and Aguero","San Juan, Etiopía",Compra,Estados Unidos de América,0
255,2025-02-09 02:47:25.301185,CC-5062130304,321.20643750554194,"Mansilla, Olivera and Coronel","Santa Rosa, Hungría",Retiro,Reino Unido de Gran Bretaña e Irlanda del Norte,0
256,2025-02-18 13:16:38.067671,CC-2981125606,188.90383191637156,"Fernandez, Arias and Godoy","Corrientes, Micronesia",Retiro,República Árabe Siria,0
257,2025-02-20 23:25:20.254095,CC-1586562108,774.6974658953594,"Quiroga, Acosta and Figueroa","Bahía Blanca, Cuba",Retiro,Reino Unido de Gran Bretaña e Irlanda del Norte,0
258,2025-01-31 08:34:16.012388,CC-2939099280,599.2898188002192,Romero Group,"Mendoza, Tailandia",Pago,Luxemburgo,0
259,2025-01-29 05:14:07.450176,CC-8960776151,455.96338900582265,Ojeda-Acuña,"Rosario, Marruecos",Retiro,Nauru,0
260,2025-03-18 13:18:55.185663,CC-5840660420,872.9612874748469,Lopez-Fernandez,"San Ferando del Valle de Catamarca, Lituania",Retiro,Vanuatu,0
261,2025-02-05 18:47:46.823133,CC-6418964622,276.8947181650402,"Garcia, Garcia and Diaz","Rosario, Jordania",Retiro,Israel,0
262,2025-03-22 03:00:42.962100,CC-3567977629,523.8784544968893,Avila Inc,"Formosa, Chipre",Retiro,Mauricio,0
263,2025-02-08 10:16:07.637084,CC-3140636465,304.8588391850575,"Suarez, Toledo and Sosa","Río Gallegos, Venezuela",Compra,Venezuela,0
264,2025-03-24 00:29:45.882262,CC-8818120530,602.0160110385307,Perez-Rodriguez,"Posadas, Chad",Compra,Malasia,0
265,2025-03-18 17:18:22.642002,CC-5666290546,101.80988970772175,"Ramirez, Juarez and Blanco","Río Gallegos, Azerbaiyán",Pago,Italia,0
266,2025-02-17 23:44:16.005933,CC-6846154896,578.1854810905355,"Pereyra, Ojeda and Sanchez","San Miguel de Tucumán, Israel",Retiro,Dinamarca,0
267,2025-02-26 00:47:27.261484,CC-4903331454,627.9985878976901,Rojas Inc,"Paraná, Mongolia",Compra,Marruecos,0
268,2025-02-25 04:30:54.470327,CC-8908633930,157.3447541613834,Martinez Ltd,"Mendoza, Hungría",Compra,Países Bajos,0
269,2025-02-14 02:36:21.726558,CC-9263742523,571.6982529005421,Arias-Gomez,"Formosa, Suriname",Compra,Suriname,0
270,2025-03-20 10:12:05.751245,CC-1995017517,428.01498330632853,"Ortiz, Diaz and Castillo","Posadas, Bolivia",Compra,Brunei Darussalam,0
271,2025-01-15 11:09:40.094571,CC-3066845381,32.00088162557852,Ruiz Inc,"La Rioja, Bélgica",Compra,China,0
272,2025-01-23 23:51:09.365862,CC-4970481139,106.49644005464532,"Lopez, Mendez and Caceres","Santa Fe, Vanuatu",Retiro,Uruguay,0
273,2025-01-17 07:30:06.274953,CC-3540005370,619.4184249215195,"Martinez, Coronel and Martinez","Constitución, República Democrática Popular Lao",Pago,Noruega,0
274,2025-03-17 14:32:20.283426,CC-4283531685,719.5440140497262,Bustos-Martinez,"Bahía Blanca, Liberia",Compra,Etiopía,0
275,2025-02-12 07:06:35.260010,CC-8625140239,167.56438593452617,Rojas and Sons,"Comodoro Rivadavia, Kirguistán",Retiro,Suriname,0
276,2025-02-18 20:33:32.064437,CC-7114701791,574.3916390295162,Sosa-Luna,"Santa Rosa, República Federal Democrática de Nepal",Compra,República Democrática Popular Lao,0
277,2025-01-07 01:09:45.274405,CC-1586038978,229.22445468993513,"Romero, Fernandez and Romero","Rosario, Bahrein",Pago,Argentina,0
278,2025-02-26 08:37:06.959193,CC-7389748717,259.8327167991993,Acosta-Nuñez,"Chilecito, Australia",Compra,España,0
279,2025-03-03 13:32:26.730452,CC-2650320729,399.24006375505166,Gimenez-Martinez,"Neuquén, Israel",Compra,Togo,0
280,2025-02-04 16:04:23.123574,CC-1072559814,345.49619326531746,Gonzalez Group,"Rawson, Madagascar",Compra,México,0
281,2025-02-01 11:04:41.968700,CC-3353921663,221.74859165562074,Guzman-Silva,"San Salvador de Jujuy, Brunei Darussalam",Compra,Estados Unidos de América,0
282,2025-01-03 13:01:06.272932,CC-9718533487,347.87912426200694,Leiva-Campos,"Resistencia, Tayikistán",Retiro,Francia,0
283,2025-02-08 11:24:00.628457,CC-3362599723,406.730842969964,"Garcia, Ruiz and Lopez","San Miguel de Tucumán, Kiribati",Retiro,Polonia,0
284,2025-01-23 15:57:34.723600,CC-2825527077,206.6661964988068,Rodriguez-Gomez,"Constitución, Montenegro",Compra,Panamá,0
285,2025-02-21 18:41:18.694351,CC-4885032915,745.3509901072769,Moreno LLC,"Constitución, Venezuela",Retiro,Afganistán,0
286,2025-01-07 21:51:02.528926,CC-3770671330,171.0961450538454,"Nuñez, Perez and Franco","Córdoba, Chad",Retiro,Samoa,0
287,2025-03-07 17:34:58.185821,CC-7138766230,465.9846530926421,Molina-Perez,"La Plata, México",Retiro,Dominicana,0
288,2025-01-06 03:07:56.575186,CC-3445121893,513.3655854735964,Gimenez Inc,"Merlo, Belice",Compra,Nauru,0
289,2025-01-06 01:21:51.553969,CC-2382808371,835.5259519191238,Martinez-Benitez,"Comodoro Rivadavia, Tailandia",Pago,Finlandia,0
290,2025-02-08 15:46:07.057265,CC-3886652538,171.03197810402335,Ferreyra LLC,"Ushuaia, Honduras",Retiro,Saint Kitts y Nevis,0
291,2025-03-15 14:29:39.835989,CC-8074488801,397.33187224910506,"Acuña, Ortiz and Alvarez","Mendoza, Micronesia",Pago,Líbano,0
292,2025-01-01 04:10:39.754890,CC-3470808664,852.3220701329683,Ferreyra-Sanchez,"Salta, Croacia",Retiro,Mónaco,0
293,2025-02-10 20:42:20.749571,CC-7845153518,705.6102006905519,Aguirre Inc,"Posadas, Gambia",Compra,Israel,0
294,2025-02-04 15:53:32.694902,CC-1703912324,511.70975086550686,"Perez, Figueroa and Fernandez","Santa Rosa, Sudán",Retiro,Qatar,0
295,2025-02-22 00:29:58.174383,CC-1870499926,974.8472571644503,Sanchez and Sons,"Corrientes, Tayikistán",Compra,Cabo Verde,0
296,2025-03-10 14:07:57.887715,CC-7465542199,242.00031012713194,Castro-Diaz,"Santa Rosa, Libia",Pago,Zimbabwe,0
297,2025-01-25 04:52:28.563218,CC-2374041410,978.9042324196648,Cabrera PLC,"San Salvador de Jujuy, Estonia",Pago,Indonesia,0
298,2025-01-06 06:53:08.655099,CC-2401995289,893.1091825064949,"Romero, Flores and Rodriguez","Córdoba, San Vicente y las Granadinas",Compra,México,0
299,2025-01-26 09:04:55.159218,CC-9608156365,734.4262882067691,Gomez Group,"La Rioja, Bahamas",Compra,República Checa,0
300,2025-02-17 05:33:55.545838,CC-1833964106,837.6229374012407,"Alvarez, Garcia and Campos","San Ferando del Valle de Catamarca, Benin",Compra,Fiji,0
301,2025-03-18 00:12:51.762979,CC-1606543700,306.14024015752767,"Vargas, Ojeda and Rios","Merlo, Trinidad y Tabago",Compra,Bulgaria,0
302,2025-02-07 08:24:22.991297,CC-5179573298,292.37708235017277,"Gomez, Gomez and Martinez","Ushuaia, Cuba",Pago,Suecia,0
303,2025-02-28 12:10:43.647251,CC-4157807229,653.5962574047444,"Duarte, Gonzalez and Ramos","La Rioja, Andorra",Compra,Qatar,0
304,2025-02-23 02:46:37.592966,CC-3932918953,606.561768136978,"Aguero, Moreno and Dominguez","San Ferando del Valle de Catamarca, Belice",Retiro,Guinea Bissau,0
305,2025-03-24 09:34:20.766455,CC-9510737684,711.1034437231757,"Luna, Romero and Luna","Salta, Uzbekistán",Pago,Ucrania,0
306,2025-01-02 22:00:48.234513,CC-1181564014,598.6417720581906,"Torres, Gonzalez and Benitez","Santa Fe, Rwanda",Retiro,Mali,0
307,2025-02-22 07:16:30.023844,CC-9445524760,452.2488176393983,Pereyra-Morales,"Comodoro Rivadavia, Comoras",Pago,Gabón,0
308,2025-02-21 19:20:16.406373,CC-8699578053,128.80342430338965,Sosa Inc,"Santa Fe, Dominicana",Compra,República de Moldova,0
309,2025-02-03 17:04:04.106346,CC-7625680737,297.32035048820586,"Paez, Vazquez and Garcia","Chilecito, Burundi",Compra,Mozambique,0
310,2025-03-08 04:52:56.060583,CC-4659838641,241.2985397421096,Aguirre-Moreno,"Santa Rosa, Uzbekistán",Retiro,Barbados,0
311,2025-03-01 05:26:36.656938,CC-6808737045,119.94072010502254,Lopez-Garcia,"Salta, Argelia",Compra,Alemania,0
312,2025-01-30 23:08:22.218545,CC-9662890823,649.1376884251856,Gonzalez-Fernandez,"Río Gallegos, El Salvador",Compra,Myanmar,0
313,2025-01-29 01:09:33.078568,CC-2860523689,376.09724274121896,Ojeda LLC,"Santa Rosa, China",Pago,Mali,0
314,2025-02-26 06:36:15.668961,CC-5672643553,967.0701889751936,"Sanchez, Diaz and Fernandez","Ushuaia, Brunei Darussalam",Retiro,Antigua y Barbuda,0
315,2025-01-12 11:28:25.247750,CC-8659916560,847.629156558624,Correa Inc,"Neuquén, Ghana",Retiro,Barbados,0
316,2025-03-18 00:04:12.835596,CC-6066816072,143.4207759322646,"Lopez, Blanco and Torres","La Plata, Guinea Bissau",Retiro,Uruguay,0
317,2025-02-20 13:48:03.409243,CC-3139836494,639.5645858831335,Ramos-Flores,"San Juan, Nigeria",Retiro,Bosnia y Herzegovina,0
318,2025-01-07 08:03:34.929710,CC-8300754594,699.3245131933688,Lopez Ltd,"San Luis, Brunei Darussalam",Compra,Armenia,0
319,2025-03-06 05:09:18.929136,CC-2906453224,910.8770396207992,"Nuñez, Lopez and Silva","San Juan, Bahamas",Pago,Arabia Saudita,0
320,2025-01-02 14:39:29.742404,CC-9929719875,668.5426750657124,Romero-Castillo,"La Plata, Somalia",Pago,República de Macedonia del Norte,0
321,2025-01-13 14:00:42.181816,CC-4623335214,151.35433693630523,"Guzman, Garcia and Ruiz","Paraná, Fiji",Pago,Gambia,0
322,2025-01-08 22:34:04.088600,CC-9868313973,674.4616089619008,Perez-Morales,"Formosa, Palau",Pago,Marruecos,0
323,2025-01-08 08:59:06.641669,CC-3303164676,837.1271872316089,Rios-Ayala,"Resistencia, Palau",Pago,Mongolia,0
324,2025-02-17 09:06:28.608118,CC-1938464813,635.9041992101716,"Paez, Nuñez and Maldonado","Merlo, República Dominicana",Compra,Yemen,0
325,2025-01-15 01:54:09.917268,CC-5180276505,184.59131113444064,Campos-Alvarez,"Constitución, Armenia",Compra,Santa Lucía,0
326,2025-03-20 10:50:38.207837,CC-5993112057,672.2629462445988,"Gonzalez, Perez and Martinez","Resistencia, Nicaragua",Retiro,Côte d'Ivoire,0
327,2025-02-07 16:12:35.131970,CC-2701896032,165.2236841491317,Muñoz Ltd,"Santiago del Estero, Ecuador",Compra,Tonga,0
328,2025-02-26 18:16:43.062528,CC-4181932490,178.7131221861336,"Peralta, Rios and Lopez","Resistencia, Suiza",Pago,Samoa,0
329,2025-03-01 14:15:33.733912,CC-4855787540,271.89446711838684,"Castillo, Acosta and Gonzalez","Comodoro Rivadavia, Bahrein",Compra,Líbano,0
330,2025-02-07 13:12:35.465711,CC-3181088425,963.7169625419406,Sanchez-Herrera,"San Luis, Iraq",Pago,Montenegro,0
331,2025-01-03 16:28:41.485584,CC-1833930770,374.1608955110475,"Rodriguez, Mansilla and Ruiz","Neuquén, Mongolia",Compra,Togo,0
332,2025-03-23 05:41:36.776424,CC-7107994138,355.6057864094538,Franco Inc,"Ushuaia, Seychelles",Compra,San Vicente y las Granadinas,0
333,2025-03-14 01:10:46.600744,CC-6420198000,925.2172461890659,"Romero, Romero and Muñoz","Chilecito, Serbia",Compra,Uzbekistán,0
334,2025-02-04 05:38:50.301112,CC-2301930095,406.8783810483692,"Gutierrez, Torres and Acosta","La Rioja, Mauricio",Compra,Camboya,0
335,2025-02-14 09:33:19.364347,CC-5838712045,508.2823576274215,Torres PLC,"Ushuaia, Filipinas",Retiro,España,0
336,2025-03-14 15:24:35.841125,CC-5553299486,947.2698097117803,Gonzalez-Fernandez,"Rosario, Saint Kitts y Nevis",Compra,Gabón,0
337,2025-03-20 04:56:49.925153,CC-1227287333,56.21472486037833,Paz and Sons,"Bahía Blanca, México",Retiro,Tailandia,0
338,2025-01-12 05:47:33.581003,CC-8574498862,338.6224089408867,Romero Ltd,"Río Gallegos, Egipto",Pago,Kirguistán,0
339,2025-03-15 01:26:55.188391,CC-3510632424,175.79415786395705,Caceres Group,"Córdoba, Mongolia",Retiro,Noruega,0
340,2025-01-28 14:25:44.429528,CC-5592761181,980.972686517469,Figueroa-Gonzalez,"Merlo, Arabia Saudita",Compra,Bélgica,0
341,2025-02-17 14:14:52.304396,CC-4525217153,985.6496534359148,Ferreyra LLC,"Constitución, San Vicente y las Granadinas",Pago,Francia,0
342,2025-02-27 07:58:12.233522,CC-4990070609,810.402778989683,"Vera, Moyano and Godoy","La Rioja, Gambia",Compra,Francia,0
343,2025-02-02 18:39:28.652244,CC-6454511577,222.2955211874337,"Garcia, Vazquez and Sanchez","Córdoba, Suriname",Compra,Panamá,0
344,2025-02-25 05:27:09.446819,CC-5754245816,889.8332079784682,Ramos PLC,"Viedma, Nicaragua",Pago,Etiopía,0
345,2025-03-06 20:32:39.856789,CC-5271073160,78.5821164194639,Gomez Group,"Merlo, Vanuatu",Retiro,Canadá,0
346,2025-02-18 21:34:18.932178,CC-1565124896,353.8300111802308,Gimenez-Fernandez,"San Luis, Burkina Faso",Compra,República Centroafricana,0
347,2025-01-09 00:47:10.791573,CC-1027161701,958.6441455056041,Fernandez Inc,"San Salvador de Jujuy, Irlanda",Compra,Nueva Zelandia,0
348,2025-02-06 23:53:17.621562,CC-7691094683,882.9917003069362,"Villalba, Martinez and Rodriguez","Chilecito, Chile",Retiro,Maldivas,0
349,2025-02-12 13:36:12.379267,CC-9664396917,731.3171669228765,Campos-Gutierrez,"Río Gallegos, Hungría",Pago,Mozambique,0
350,2025-02-24 10:10:42.679949,CC-5979912235,316.1739381236653,"Bravo, Garcia and Correa","Constitución, Grecia",Compra,Vietman,0
351,2025-02-05 08:42:33.235418,CC-7643452653,952.0137767925718,Nuñez-Ortiz,"Paraná, Micronesia",Compra,Haití,0
352,2025-01-01 12:27:39.526184,CC-1425682037,944.0161173510969,Figueroa-Gomez,"Paraná, Letonia",Pago,Bahamas,0
353,2025-02-22 20:54:53.421476,CC-1769994276,489.5482131999417,Rodriguez PLC,"Córdoba, Reino Unido de Gran Bretaña e Irlanda del Norte",Retiro,Emiratos Árabes Unidos,0
354,2025-02-08 03:52:24.804088,CC-1093020900,404.5118649071025,Carrizo PLC,"Neuquén, México",Pago,República de Macedonia del Norte,0
355,2025-01-09 05:38:06.459277,CC-8740214583,144.2436101103071,"Perez, Gonzalez and Gonzalez","La Rioja, Sudán del Sur",Retiro,Libia,0
356,2025-01-30 20:50:01.444819,CC-8129944362,198.79664405130274,Vera-Sanchez,"Rosario, Panamá",Compra,Suriname,0
357,2025-01-09 13:08:32.244839,CC-2891487855,735.8096285456232,Gomez PLC,"Corrientes, Burundi",Compra,Santa Lucía,0
358,2025-03-07 00:22:56.993930,CC-5471275359,434.2188688021714,Martinez-Romero,"Chilecito, Bangladesh",Compra,República de Macedonia del Norte,0
359,2025-01-26 15:18:29.434865,CC-6474383076,919.6097415977127,"Romero, Benitez and Quiroga","Chilecito, Trinidad y Tabago",Compra,Ghana,0
360,2025-02-27 21:39:01.864246,CC-1681227377,532.3170548464133,Diaz-Perez,"Rawson, Qatar",Retiro,Suriname,0
361,2025-03-14 09:30:19.778483,CC-3939085922,464.41341367727455,Gomez Ltd,"Rosario, Bélgica",Pago,Libia,0
362,2025-01-16 13:10:20.973293,CC-4745272267,318.82273408401903,Soto LLC,"Chilecito, Irlanda",Compra,Bahrein,0
363,2025-03-05 22:39:45.613549,CC-5158866004,721.2323751283034,Villalba Inc,"Chilecito, Croacia",Retiro,Togo,0
364,2025-02-12 07:51:15.752935,CC-4591322935,146.4561095014357,Martinez and Sons,"Santiago del Estero, Bosnia y Herzegovina",Retiro,Mauritania,0
365,2025-03-22 16:38:16.420706,CC-4245302819,775.3525259203858,"Maidana, Rios and Sanchez","Río Gallegos, Bolivia",Retiro,Botswana,0
366,2025-02-01 19:24:42.558429,CC-4256114540,195.18627120558986,Rodriguez Inc,"San Ferando del Valle de Catamarca, Nicaragua",Pago,Niger,0
367,2025-03-02 14:33:50.218837,CC-7004094179,849.076873546305,"Quiroga, Castillo and Paez","La Plata, Kazajstán",Compra,Yemen,0
368,2025-01-06 14:29:54.862593,CC-7690974598,963.92910480842,Flores and Sons,"Resistencia, Mónaco",Compra,Côte d'Ivoire,0
369,2025-03-02 03:43:12.902348,CC-5460749038,822.5158612577027,Lopez and Sons,"Viedma, Vanuatu",Pago,Jordania,0
370,2025-01-10 20:03:06.253127,CC-6796891524,933.8461309138657,Gonzalez-Benitez,"Chilecito, Bhután",Pago,Guinea Ecuatorial,0
371,2025-03-23 09:00:52.478628,CC-4236776808,83.13119821045092,"Farias, Vargas and Martinez","Rosario, Congo",Pago,Bangladesh,0
372,2025-03-07 09:54:28.181796,CC-6004533023,994.3987651258134,Godoy Group,"San Salvador de Jujuy, Lituania",Retiro,República Democrática del Congo,0
373,2025-01-02 10:15:46.864622,CC-3874818443,752.7771836009051,"Velazquez, Suarez and Bustos","Formosa, Italia",Compra,Yemen,0
374,2025-02-12 16:42:19.841283,CC-4827257684,498.24104275544954,Coronel LLC,"San Ferando del Valle de Catamarca, Ghana",Retiro,Suiza,0
375,2025-03-19 15:05:55.853940,CC-3068320098,660.0319076638024,"Benitez, Romero and Morales","Ushuaia, Congo",Pago,Sudán del Sur,0
376,2025-03-16 18:18:22.628933,CC-4245578169,351.9386718199499,Benitez PLC,"La Rioja, Gabón",Compra,Suiza,0
377,2025-01-03 09:16:06.605315,CC-3672986075,315.43750577113053,Martinez-Vargas,"Santa Rosa, Afganistán",Compra,Tonga,0
378,2025-02-11 23:48:33.277917,CC-9227705516,298.0236711364099,Aguero LLC,"Ushuaia, Antigua y Barbuda",Pago,Azerbaiyán,0
379,2025-02-15 14:12:23.808995,CC-1643965775,789.0637666747915,"Medina, Garcia and Ruiz","Córdoba, Zambia",Pago,Bangladesh,0
380,2025-03-24 15:20:06.925147,CC-7922316477,811.2034711888543,"Sanchez, Hernandez and Gomez","Rosario, Croacia",Retiro,Kuwait,0
381,2025-01-21 13:24:33.847796,CC-3176223043,477.2231502691508,Fernandez PLC,"Paraná, República Democrática del Congo",Pago,Togo,0
382,2025-01-01 19:51:05.128769,CC-7014599469,609.2484215404761,Ruiz and Sons,"La Rioja, El Salvador",Pago,Nicaragua,0
